Recency,Frequency,Monetary,Churn,AvgOrderValue,PurchaseSpanDays,PurchaseInterval,RepeatRatio,ChurnProbability,RiskSegment,Segment,SegmentName
4,3,786.46,0,262.15333333333336,60,30.0,1.0,0.6244772631949983,High Risk,3,regular
386,2,1558.22,1,779.11,37,37.0,1.0,0.6598131259028865,High Risk,3,regular
10,2,1270.88,0,635.44,34,34.0,1.0,0.6633226675642017,High Risk,3,regular
57,6,3481.57,0,580.2616666666667,635,127.0,1.2,0.0673159028404726,Low Risk,3,regular
521,2,804.88,1,402.44,44,44.0,1.0,0.6582239978617006,High Risk,3,regular
59,7,5678.16,0,811.1657142857142,466,77.66666666666667,1.0,0.14034570806985344,Low Risk,3,regular
536,2,490.0,1,245.0,12,12.0,2.0,0.6871517683848228,High Risk,1,Churned
90,4,2930.41,0,732.6025,367,122.33333333333333,1.0,0.25679518204553115,Low Risk,3,regular
739,1,141.0,1,141.0,0,0.0,1.0,0.6974636441211526,High Risk,1,Churned
67,12,8340.31,0,695.0258333333333,476,43.27272727272727,1.3333333333333333,0.11273792688480659,Low Risk,2,VIP Loyal
33,2,921.49,0,460.745,606,606.0,1.0,0.2372031309234083,Low Risk,3,regular
239,3,1312.37,1,437.45666666666665,389,194.5,1.0,0.2738566155285502,Low Risk,3,regular
24,3,1174.58,0,391.5266666666667,57,28.5,1.5,0.6290401437985312,High Risk,3,regular
115,1,185.9,0,185.9,0,0.0,1.0,0.6970138712081178,High Risk,1,Churned
25,3,1013.26,0,337.75333333333333,82,41.0,1.0,0.6003961449097076,High Risk,3,regular
128,12,8350.42,0,695.8683333333333,482,43.81818181818182,1.2,0.10919646117835584,Low Risk,2,VIP Loyal
130,4,1918.49,0,479.62250000000006,564,188.0,1.0,0.11690237086295448,Low Risk,3,regular
34,8,3539.3,0,442.4125,635,90.71428571428571,1.0,0.058935968600291606,Low Risk,3,regular
5,2,1346.97,0,673.4849999999999,44,44.0,1.0,0.6556925191796052,High Risk,3,regular
22,36,17924.35,0,497.89861111111105,672,19.764705882352942,1.8421052631578947,0.021384803961121246,Low Risk,2,VIP Loyal
155,4,1112.0,0,278.0,546,182.0,1.0,0.1269917278484613,Low Risk,0,Occasional
107,8,2294.65,0,286.83125,588,84.0,1.3333333333333333,0.0751891101965635,Low Risk,3,regular
3,1,314.44,0,314.44,0,0.0,1.0,0.6957241716748822,High Risk,1,Churned
335,4,377.75,1,94.4375,130,43.333333333333336,1.0,0.5297758395034494,Medium Risk,0,Occasional
331,2,1017.03,1,508.515,102,102.0,1.0,0.6137389685383658,High Risk,3,regular
149,3,4160.83,0,1386.9433333333334,378,189.0,1.0,0.2770013584484118,Low Risk,3,regular
11,5,601.98,0,120.396,284,71.0,1.6666666666666667,0.3298316624598079,Medium Risk,0,Occasional
424,1,261.35,1,261.35,0,0.0,1.0,0.6962572219443239,High Risk,1,Churned
17,8,6407.83,0,800.97875,545,77.85714285714286,1.0,0.09212985173313921,Low Risk,3,regular
11,4,1643.18,0,410.795,67,22.333333333333332,1.3333333333333333,0.6049680200142294,High Risk,3,regular
19,1,686.05,0,686.05,0,0.0,1.0,0.6919783475242123,High Risk,1,Churned
30,1,91.68,0,91.68,0,0.0,1.0,0.6979572571038565,High Risk,1,Churned
11,1,245.1,0,245.1,0,0.0,1.0,0.6964202748396802,High Risk,1,Churned
436,1,162.0,1,162.0,0,0.0,1.0,0.6972533296825318,High Risk,1,Churned
1,20,6988.02,0,349.401,617,32.473684210526315,1.1764705882352942,0.04265474859568262,Low Risk,2,VIP Loyal
625,2,239.4,1,119.7,43,43.0,1.0,0.6615809857048196,High Risk,0,Occasional
8,11,6070.04,0,551.8218181818182,718,71.8,1.2222222222222223,0.03349656049774129,Low Risk,2,VIP Loyal
325,3,313.6,1,104.53333333333335,344,172.0,1.0,0.31837426382987677,Medium Risk,0,Occasional
394,1,1248.42,1,1248.42,0,0.0,1.0,0.6862613777469073,High Risk,1,Churned
58,1,620.13,0,620.13,0,0.0,1.0,0.6926446862979319,High Risk,1,Churned
12,10,11444.68,0,1144.468,665,73.88888888888889,1.1111111111111112,0.04621415936602604,Low Risk,2,VIP Loyal
151,3,2744.0299999999997,0,914.6766666666666,105,52.5,1.0,0.5703751583191002,Medium Risk,3,regular
10,7,3760.29,0,537.1842857142857,656,109.33333333333333,1.1666666666666667,0.056387793293491584,Low Risk,3,regular
606,1,2622.481,1,2622.481,0,0.0,1.0,0.6720551161186535,High Risk,1,Churned
330,2,437.05,1,218.52499999999998,265,265.0,1.0,0.48672949520151326,Medium Risk,0,Occasional
5,3,1230.02,0,410.00666666666666,396,198.0,1.0,0.2678404565304845,Low Risk,3,regular
39,4,1970.6,0,492.65,169,56.333333333333336,1.0,0.47904276243938854,Medium Risk,3,regular
554,2,958.5,1,479.25,24,24.0,1.0,0.6719488107822191,High Risk,3,regular
25,11,2843.09,0,258.4627272727273,458,45.8,1.375,0.12620699493804902,Low Risk,2,VIP Loyal
555,2,395.1,1,197.55,111,111.0,1.0,0.6098735913649148,High Risk,0,Occasional
42,21,34281.18,0,1632.4371428571428,658,32.9,1.3125,0.03646235256006587,Low Risk,2,VIP Loyal
59,4,1113.02,0,278.255,225,75.0,1.0,0.4127981563684879,Medium Risk,3,regular
1,4,880.81,0,220.2025,112,37.333333333333336,1.3333333333333333,0.5525460509935947,Medium Risk,0,Occasional
15,45,30868.28,0,685.9617777777778,711,16.15909090909091,2.142857142857143,0.01437252982731664,Low Risk,2,VIP Loyal
4,52,24033.91,0,462.19057692307695,735,14.411764705882353,2.08,0.010034232618038038,Low Risk,2,VIP Loyal
4,21,12696.78,0,604.6085714285715,722,36.1,1.6153846153846154,0.024076733589272255,Low Risk,2,VIP Loyal
8,7,2283.63,0,326.23285714285714,205,34.166666666666664,1.4,0.3992365792034497,Medium Risk,2,VIP Loyal
28,6,2863.08,0,477.18,65,13.0,2.0,0.593315154126028,Medium Risk,2,VIP Loyal
372,1,178.28,1,178.28,0,0.0,1.0,0.6970902290092638,High Risk,1,Churned
481,2,2138.91,1,1069.455,0,0.0,2.0,0.688164654294391,High Risk,1,Churned
114,1,4873.8099999999995,0,4873.8099999999995,0,0.0,1.0,0.6480918219689046,High Risk,3,regular
26,2,1247.61,0,623.805,101,101.0,1.0,0.6133743850390045,High Risk,3,regular
206,1,389.01,1,389.01,0,0.0,1.0,0.694974563449729,High Risk,1,Churned
28,7,1170.4,0,167.20000000000002,392,65.33333333333333,1.1666666666666667,0.19662608536906215,Low Risk,0,Occasional
637,1,110.95,1,110.95,0,0.0,1.0,0.6977644501221305,High Risk,1,Churned
127,7,1703.02,0,243.28857142857143,395,65.83333333333333,1.0,0.19342669905869464,Low Risk,0,Occasional
70,3,1843.35,0,614.4499999999999,350,175.0,1.0,0.30868664426483144,Medium Risk,3,regular
7,7,1407.1200000000001,0,201.01714285714283,658,109.66666666666667,1.0,0.05583913907243446,Low Risk,0,Occasional
435,2,851.91,1,425.955,74,74.0,1.0,0.6358058683931047,High Risk,3,regular
29,3,957.59,0,319.19666666666666,140,70.0,1.0,0.5367579537551279,Medium Risk,3,regular
590,1,339.75,1,339.75,0,0.0,1.0,0.6954698613699004,High Risk,1,Churned
418,1,638.11,1,638.11,0,0.0,1.0,0.6924630186890173,High Risk,1,Churned
8,4,4939.99,0,1234.9975,207,69.0,1.0,0.42746095078305146,Medium Risk,3,regular
80,6,2446.41,0,407.73499999999996,553,110.6,1.5,0.10069680656995289,Low Risk,3,regular
20,1,219.0,0,219.0,0,0.0,1.0,0.6966820595031341,High Risk,1,Churned
71,4,1006.53,0,251.6325,613,204.33333333333334,1.3333333333333333,0.09545338852500317,Low Risk,0,Occasional
7,8,2340.84,0,292.605,162,23.142857142857142,1.6,0.4476323702710823,Medium Risk,2,VIP Loyal
15,14,11762.1,0,840.15,518,39.84615384615385,1.2727272727272727,0.0866002540685794,Low Risk,2,VIP Loyal
292,1,603.42,1,603.42,0,0.0,1.0,0.6928134684581291,High Risk,1,Churned
30,18,5314.1,0,295.22777777777776,691,40.64705882352941,1.125,0.030203694300501266,Low Risk,2,VIP Loyal
15,34,31093.34,0,914.51,715,22.34375,1.65,0.018770824679813027,Low Risk,2,VIP Loyal
97,3,1149.02,0,383.00666666666666,104,52.0,1.0,0.5760823312920951,Medium Risk,3,regular
612,2,1339.05,1,669.525,65,65.0,1.0,0.6402097616609713,High Risk,3,regular
29,21,7193.66,0,342.5552380952381,701,35.05,1.1666666666666667,0.026268042277365653,Low Risk,2,VIP Loyal
1,1,848.55,0,848.55,0,0.0,1.0,0.6903323333417514,High Risk,1,Churned
9,12,14093.71,0,1174.4758333333334,726,66.0,1.0,0.031075578466109283,Low Risk,2,VIP Loyal
106,1,353.86,0,353.86,0,0.0,1.0,0.6953280347824233,High Risk,1,Churned
4,2,1053.49,0,526.745,129,129.0,1.0,0.5926213891482245,Medium Risk,3,regular
151,3,1308.91,0,436.30333333333334,439,219.5,1.0,0.23153745330020087,Low Risk,3,regular
71,1,238.25,0,238.25,0,0.0,1.0,0.6964889931111902,High Risk,1,Churned
5,2,644.95,0,322.475,59,59.0,1.0,0.6479634358037301,High Risk,3,regular
3,30,8260.67,0,275.35566666666665,503,17.344827586206897,1.875,0.060604411438265476,Low Risk,2,VIP Loyal
32,8,4013.08,0,501.635,440,62.857142857142854,1.0,0.151750065145784,Low Risk,3,regular
85,4,997.63,0,249.4075,65,21.666666666666668,1.3333333333333333,0.6084431952782261,High Risk,0,Occasional
4,5,725.07,0,145.01399999999998,61,15.25,1.6666666666666667,0.6062106288523245,High Risk,0,Occasional
5,7,2317.52,0,331.07428571428574,530,88.33333333333333,1.0,0.10454295803368795,Low Risk,3,regular
371,4,2694.56,1,673.64,213,71.0,1.3333333333333333,0.426029086077276,Medium Risk,3,regular
28,11,4014.6,0,364.9636363636364,595,59.5,1.0,0.06333603001747559,Low Risk,2,VIP Loyal
11,10,5679.53,0,567.953,644,71.55555555555556,1.1111111111111112,0.0513564278689043,Low Risk,2,VIP Loyal
71,5,1070.17,0,214.03400000000002,312,78.0,1.0,0.29555603405951436,Low Risk,0,Occasional
114,1,453.01,0,453.01,0,0.0,1.0,0.6943303837084804,High Risk,1,Churned
522,1,829.25,1,829.25,0,0.0,1.0,0.6905280829381312,High Risk,1,Churned
24,17,25775.71,0,1516.2182352941177,624,39.0,1.1333333333333333,0.04727365757098451,Low Risk,2,VIP Loyal
180,1,236.26000000000002,0,236.26000000000002,0,0.0,1.0,0.6965089548761735,High Risk,1,Churned
234,4,2424.87,1,606.2175,455,151.66666666666666,1.0,0.18379187546100229,Low Risk,3,regular
353,3,639.65,1,213.2166666666667,39,19.5,1.5,0.6491389593816264,High Risk,0,Occasional
315,2,779.5699999999999,1,389.78499999999997,21,21.0,2.0,0.6795433446677265,High Risk,0,Occasional
333,1,234.0,1,234.0,0,0.0,1.0,0.6965316241229007,High Risk,1,Churned
499,2,3710.5,1,1855.25,0,0.0,2.0,0.6811338118469448,High Risk,1,Churned
372,1,310.7,1,310.7,0,0.0,1.0,0.6957617403845171,High Risk,1,Churned
78,4,2726.73,0,681.6825,315,105.0,2.0,0.3132963179917976,Medium Risk,3,regular
64,1,427.6,0,427.6,0,0.0,1.0,0.6945862343554863,High Risk,1,Churned
529,2,406.07,1,203.035,3,3.0,2.0,0.6937561473080346,High Risk,1,Churned
626,1,1201.52,1,1201.52,0,0.0,1.0,0.6867403555976548,High Risk,1,Churned
134,2,546.43,0,273.21500000000003,0,0.0,2.0,0.6952015948092406,High Risk,1,Churned
52,11,25317.06,0,2301.550909090909,539,53.9,1.8333333333333333,0.08753152881601453,Low Risk,2,VIP Loyal
487,3,925.41,1,308.46999999999997,195,97.5,1.0,0.4751890420877985,Medium Risk,0,Occasional
541,1,254.55,1,254.55,0,0.0,1.0,0.6963254593170869,High Risk,1,Churned
2,26,9276.539999999999,0,356.78999999999996,730,29.2,1.4444444444444444,0.01959367040493396,Low Risk,2,VIP Loyal
1,337,56599.39,0,167.9507121661721,734,2.1845238095238093,13.48,6.503834269416068e-06,Low Risk,2,VIP Loyal
4,9,6897.36,0,766.3733333333334,517,64.625,1.2857142857142858,0.10186477610494363,Low Risk,2,VIP Loyal
129,1,275.88,0,275.88,0,0.0,1.0,0.6961113857710296,High Risk,1,Churned
445,1,268.27,1,268.27,0,0.0,1.0,0.6961877715092026,High Risk,1,Churned
81,1,4366.78,0,4366.78,0,0.0,1.0,0.6535594531008995,High Risk,3,regular
23,6,21429.39,0,3571.565,339,67.8,1.0,0.24351089148743224,Low Risk,3,regular
236,3,3010.74,1,1003.5799999999999,72,36.0,1.0,0.605499589730843,High Risk,3,regular
281,11,9030.66,1,820.9690909090907,413,41.3,1.5714285714285714,0.15755731509904314,Low Risk,2,VIP Loyal
87,1,112.07999999999998,0,112.07999999999998,0,0.0,1.0,0.6977531416833467,High Risk,1,Churned
16,13,7857.1,0,604.3923076923077,195,16.25,2.6,0.3738508397499112,Medium Risk,2,VIP Loyal
117,7,9903.24,0,1414.7485714285715,621,103.5,1.0,0.06632063383111628,Low Risk,3,regular
52,8,5020.74,0,627.5925,683,97.57142857142857,1.0,0.04608872685126888,Low Risk,3,regular
456,1,347.8,1,347.8,0,0.0,1.0,0.6953889513856774,High Risk,1,Churned
458,2,782.95,1,391.475,7,7.0,2.0,0.6893255654663518,High Risk,1,Churned
8,2,1898.52,0,949.26,17,17.0,1.0,0.6726545898884022,High Risk,3,regular
138,2,814.16,0,407.08,230,230.0,1.0,0.5131224201829355,Medium Risk,3,regular
317,1,1693.88,1,1693.88,0,0.0,1.0,0.6816922999398708,High Risk,1,Churned
472,6,1404.58,1,234.09666666666666,169,33.8,1.2,0.4550787227301259,Medium Risk,0,Occasional
4,9,10068.28,0,1118.697777777778,403,50.375,1.0,0.173128180784984,Low Risk,2,VIP Loyal
376,1,949.82,1,949.82,0,0.0,1.0,0.6893040881671718,High Risk,1,Churned
451,1,168.69000000000003,1,168.69000000000003,0,0.0,1.0,0.6971863121397563,High Risk,1,Churned
239,1,1143.6,1,1143.6,0,0.0,1.0,0.6873313286402541,High Risk,1,Churned
211,2,3246.45,1,1623.225,245,245.0,1.0,0.48837627732310057,Medium Risk,3,regular
486,1,282.3,1,282.3,0,0.0,1.0,0.6960469363002167,High Risk,1,Churned
60,1,892.47,0,892.47,0,0.0,1.0,0.6898866219047035,High Risk,1,Churned
564,1,124.25,1,124.25,0,0.0,1.0,0.6976313355996105,High Risk,1,Churned
536,1,98.7,1,98.7,0,0.0,1.0,0.6978870262096365,High Risk,1,Churned
17,7,1686.12,0,240.87428571428572,392,65.33333333333333,1.0,0.19593542665593405,Low Risk,3,regular
668,1,55.5,1,55.5,0,0.0,1.0,0.6983190694064436,High Risk,1,Churned
458,1,519.45,1,519.45,0,0.0,1.0,0.6936608397595523,High Risk,1,Churned
20,9,1775.68,0,197.29777777777778,583,72.875,1.125,0.07318546816516759,Low Risk,2,VIP Loyal
38,14,6722.2699999999995,0,480.16214285714284,699,53.76923076923077,1.0,0.03301837901654638,Low Risk,2,VIP Loyal
599,1,337.4,1,337.4,0,0.0,1.0,0.6954934787765302,High Risk,1,Churned
64,2,826.74,0,413.37,221,221.0,1.0,0.5203397086402878,Medium Risk,3,regular
5,11,4618.24,0,419.84,514,51.4,1.2222222222222223,0.09589892248127847,Low Risk,2,VIP Loyal
2,6,2225.91,0,370.98499999999996,73,14.6,1.5,0.581026273160271,Medium Risk,2,VIP Loyal
9,3,1804.75,0,601.5833333333334,520,260.0,1.5,0.17383928085734426,Low Risk,3,regular
364,3,1100.4,1,366.8,366,183.0,1.0,0.29539017494937714,Low Risk,3,regular
610,1,728.5,1,728.5,0,0.0,1.0,0.6915488264283598,High Risk,1,Churned
10,4,862.18,0,215.545,403,134.33333333333334,1.0,0.22720474313264058,Low Risk,0,Occasional
463,4,444.9,1,111.225,65,21.666666666666668,1.3333333333333333,0.6094113641967129,High Risk,0,Occasional
65,3,273.35,0,91.11666666666667,628,314.0,1.0,0.11545305255003567,Low Risk,0,Occasional
192,2,591.85,1,295.925,218,218.0,1.0,0.5239795673850395,Medium Risk,0,Occasional
374,6,1056.1100000000001,1,176.01833333333335,250,50.0,1.5,0.35495230734389194,Medium Risk,0,Occasional
257,2,827.01,1,413.505,278,278.0,1.0,0.4741982122468771,Medium Risk,3,regular
335,3,1017.33,1,339.11,66,33.0,1.0,0.6174936061521451,High Risk,3,regular
53,2,860.41,0,430.205,45,45.0,1.0,0.6572354995910501,High Risk,3,regular
19,1,430.48,0,430.48,0,0.0,1.0,0.6945572419644542,High Risk,1,Churned
628,1,381.0,1,381.0,0,0.0,1.0,0.6950551329204424,High Risk,1,Churned
366,2,806.11,1,403.055,58,58.0,1.0,0.6479408151861957,High Risk,3,regular
10,4,8510.93,0,2127.7325,411,137.0,1.0,0.21087050831995327,Low Risk,3,regular
529,1,219.35,1,219.35,0,0.0,1.0,0.6966785498240636,High Risk,1,Churned
470,3,584.25,1,194.75,206,103.0,1.5,0.46653008309752164,Medium Risk,0,Occasional
501,1,1071.82,1,1071.82,0,0.0,1.0,0.6880628747929443,High Risk,1,Churned
187,7,2416.42,1,345.20285714285717,377,62.833333333333336,1.4,0.2100343148377724,Low Risk,3,regular
393,1,1092.81,1,1092.81,0,0.0,1.0,0.6878490519152902,High Risk,1,Churned
466,2,327.02,1,163.51,34,34.0,1.0,0.6676764533940996,High Risk,0,Occasional
382,4,1434.95,1,358.7375,293,97.66666666666667,1.0,0.33436420679987683,Medium Risk,3,regular
435,4,2878.96,1,719.74,153,51.0,1.0,0.4969915513753151,Medium Risk,3,regular
383,1,330.35,1,330.35,0,0.0,1.0,0.6955643248177966,High Risk,1,Churned
37,5,906.1,0,181.22,425,106.25,1.25,0.1914500643937493,Low Risk,0,Occasional
178,3,1755.94,0,585.3133333333334,469,234.5,1.0,0.20756615567766928,Low Risk,3,regular
535,2,534.99,1,267.495,142,142.0,1.0,0.5850241718633475,Medium Risk,0,Occasional
261,5,1033.9,1,206.78000000000003,166,41.5,1.25,0.47100931538208934,Medium Risk,0,Occasional
45,1,229.64000000000001,0,229.64000000000001,0,0.0,1.0,0.6965753550138841,High Risk,1,Churned
502,3,1687.8,1,562.6,191,95.5,1.0,0.47742385582723035,Medium Risk,3,regular
102,1,125.92,0,125.92,0,0.0,1.0,0.6976146188725646,High Risk,1,Churned
148,2,1063.46,0,531.73,50,50.0,1.0,0.6526231843283582,High Risk,3,regular
96,2,572.2,0,286.1,80,80.0,1.0,0.632640272096508,High Risk,0,Occasional
281,3,690.98,1,230.32666666666668,153,76.5,1.0,0.522999735087896,Medium Risk,0,Occasional
262,1,1542.08,1,1542.08,0,0.0,1.0,0.6832532988979622,High Risk,1,Churned
458,1,540.52,1,540.52,0,0.0,1.0,0.6934483375197449,High Risk,1,Churned
3,11,2689.52,0,244.50181818181818,731,73.1,1.0,0.031001196491599034,Low Risk,2,VIP Loyal
214,2,220.8,1,110.39999999999999,397,397.0,1.0,0.38311840375685596,Medium Risk,0,Occasional
71,2,948.88,0,474.44,16,16.0,2.0,0.6823011368693219,High Risk,3,regular
75,18,6501.5,0,361.19444444444446,604,35.529411764705884,1.5,0.0487612659334763,Low Risk,2,VIP Loyal
60,1,397.12,0,397.12,0,0.0,1.0,0.6948929759505303,High Risk,1,Churned
521,2,518.63,1,259.315,120,120.0,1.0,0.6023001859362617,High Risk,0,Occasional
3,12,2955.75,0,246.3125,718,65.27272727272727,1.2,0.0320239359487806,Low Risk,2,VIP Loyal
6,3,430.15000000000003,0,143.38333333333333,38,19.0,1.0,0.6483069374062819,High Risk,0,Occasional
3,6,1018.71,0,169.785,127,25.4,1.5,0.5118616088265735,Medium Risk,0,Occasional
337,3,385.3,1,128.43333333333334,213,106.5,1.0,0.45666310887595307,Medium Risk,0,Occasional
38,6,6814.64,0,1135.7733333333333,134,26.8,1.5,0.4984890244443255,Medium Risk,3,regular
262,3,451.11,1,150.37,200,100.0,1.5,0.47363400569710945,Medium Risk,0,Occasional
32,2,383.03,0,191.51500000000001,65,65.0,1.0,0.644760055942537,High Risk,0,Occasional
145,1,417.38,0,417.38,0,0.0,1.0,0.6946891046308685,High Risk,1,Churned
283,1,312.38,1,312.38,0,0.0,1.0,0.6957448649234215,High Risk,1,Churned
428,41,6043.31,1,147.3978048780488,308,7.7,3.727272727272727,0.12866457181545443,Low Risk,2,VIP Loyal
59,15,6585.62,0,439.04133333333334,679,48.5,1.0714285714285714,0.035575734811586775,Low Risk,2,VIP Loyal
173,2,688.41,0,344.205,396,396.0,1.0,0.38159535075972034,Medium Risk,0,Occasional
34,10,3398.48,0,339.848,559,62.111111111111114,1.25,0.07940975949541168,Low Risk,2,VIP Loyal
3,26,10071.73,0,387.37423076923073,730,29.2,1.368421052631579,0.019623083107977397,Low Risk,2,VIP Loyal
144,7,4041.97,0,577.4242857142857,530,88.33333333333333,1.0,0.10428054726199112,Low Risk,3,regular
5,40,7540.68,0,188.517,514,13.526315789473685,2.1666666666666665,0.04393743927523229,Low Risk,2,VIP Loyal
70,4,1917.99,0,479.4975,667,222.33333333333334,1.0,0.0739457049155983,Low Risk,3,regular
66,30,6588.41,0,219.61366666666666,661,22.79310344827586,2.0,0.025609842975312377,Low Risk,2,VIP Loyal
29,4,648.6,0,162.15,564,188.0,1.0,0.11787012973827031,Low Risk,0,Occasional
267,4,354.09,1,88.5225,22,7.333333333333333,2.0,0.6616597683544387,High Risk,0,Occasional
682,1,15.58,1,15.58,0,0.0,1.0,0.6987179971632975,High Risk,1,Churned
22,2,1636.8999999999999,0,818.45,365,365.0,1.0,0.4008350260907515,Medium Risk,3,regular
676,1,208.0,1,208.0,0,0.0,1.0,0.6967923520164815,High Risk,1,Churned
31,6,3090.56,0,515.0933333333334,559,111.8,1.2,0.09715945989700696,Low Risk,3,regular
446,1,330.0,1,330.0,0,0.0,1.0,0.6955678417556481,High Risk,1,Churned
97,2,284.13,0,142.065,380,380.0,1.0,0.3959042769750669,Medium Risk,0,Occasional
295,1,311.55,1,311.55,0,0.0,1.0,0.6957532022706251,High Risk,1,Churned
135,11,3907.5,0,355.22727272727275,537,53.7,1.5714285714285714,0.08601019976302379,Low Risk,2,VIP Loyal
79,7,2994.02,0,427.71714285714285,649,108.16666666666667,1.1666666666666667,0.058472751785887754,Low Risk,3,regular
373,4,650.9399999999999,1,162.735,29,9.666666666666666,2.0,0.6534323617272376,High Risk,0,Occasional
8,6,2179.93,0,363.32166666666666,55,11.0,2.0,0.6063707476688878,High Risk,2,VIP Loyal
211,6,3688.0,1,614.6666666666666,472,94.4,1.0,0.1444052685853203,Low Risk,3,regular
383,1,177.92,1,177.92,0,0.0,1.0,0.6970938361952395,High Risk,1,Churned
459,1,575.1,1,575.1,0,0.0,1.0,0.6930994015198904,High Risk,1,Churned
693,1,55.47,1,55.47,0,0.0,1.0,0.6983193693144847,High Risk,1,Churned
620,1,68.25,1,68.25,0,0.0,1.0,0.6981915931611726,High Risk,1,Churned
426,2,1008.3199999999999,1,504.15999999999997,69,69.0,1.0,0.6388016356605575,High Risk,3,regular
52,6,2792.5499999999997,0,465.425,537,107.4,1.0,0.10743007522245858,Low Risk,3,regular
138,2,299.57,0,149.785,369,369.0,1.0,0.40438264835144744,Medium Risk,0,Occasional
26,4,3323.47,0,830.8675000000001,450,150.0,1.0,0.18649679575559555,Low Risk,3,regular
283,3,1227.35,1,409.1166666666666,219,109.5,1.0,0.44752526219836936,Medium Risk,3,regular
26,13,7913.29,0,608.7146153846154,696,58.0,1.0,0.03483341777550102,Low Risk,2,VIP Loyal
186,8,2247.06,1,280.88250000000005,207,29.571428571428573,1.3333333333333333,0.38742860809844126,Medium Risk,3,regular
682,1,337.66999999999996,1,337.66999999999996,0,0.0,1.0,0.695490765339614,High Risk,1,Churned
375,3,1676.95,1,558.9833333333333,248,124.0,1.0,0.41429867033783346,Medium Risk,3,regular
84,3,744.02,0,248.00666666666666,355,177.5,1.0,0.30666925190745675,Medium Risk,0,Occasional
327,12,3685.4900000000002,1,307.12416666666667,409,37.18181818181818,1.0,0.15343152313831906,Low Risk,3,regular
282,3,2027.3,1,675.7666666666668,399,199.5,1.0,0.2633757129050382,Low Risk,3,regular
385,2,948.42,1,474.21,169,169.0,1.0,0.561531019605182,Medium Risk,3,regular
143,5,1356.99,0,271.398,554,138.5,1.0,0.10831810019198446,Low Risk,3,regular
58,4,4081.79,0,1020.4475,532,177.33333333333334,1.0,0.13227892133163685,Low Risk,3,regular
4,20,2955.17,0,147.7585,687,36.1578947368421,1.1111111111111112,0.028788448939752444,Low Risk,2,VIP Loyal
